169;133.5
185;149.5
185;149.5
185;149.5
135;99.5
135;99.5
135;99.5
135;99.5
253;196.5
210;150
177;138.5
135;99.5
169;133.5
135;99.5
252;196
206;150
252;196
231;175
231;175
231;175
135;99.5
135;99.5
252;196
252;196
231;175
135;99.5
263;200
263;200
263;200
156;120.5
169;133.5
126;100
126;100
220;179
190;149
167;126
220;179
220;179
220;179
220;179
190;149
190;149
167;126
220;179
190;149
190;149
220;179
220;179
190;149
160;119
180;139
160;119
180;139
180;140
190;149
180;139
220;179
190;149
190;149
180;139
195;150
195;150
190;149
190;149
230;184
200;154
195;150
200;154
136;100.5
136;100.5
215;170
215;170
177;138.5
126;98
191;150
200;150
129;100
158;118
173;134.5
177;138.5
177;138.5
157;118.5
173;134.5
130;99
177;138.5
162;123.5
259;199
259;199
136;100
162;121
168;133
191;150
126;100
120;94
130;100
135;100
158;118
136;100
176;135
176;135
200;150
258;199.5
208;149.5
258;199.5
258;199.5
258;199.5
258;199.5
258;199.5
265;199.5
157;118.5
121;99.5
120;90
131;100
135;100
184;149
170;125
167;128.5
127;98.5
232;180
135;100
135;100
162;123.5
139;100.5
139;100.5
173;134.5
167;128.5
141;100
192;146
192;146
192;146
207;150
207;150
257;200
202;150
192;146
215;150
265;200
135;100
155;120
135;100
162;123.5
187;133.5
155;120
144;112
207;150.5
170;134
231;175
252;196
252;196
206;150
231;175
231;175
252;196
252;196
206;150
252;196
252;196
252;196
263;200
263;200
180;140
162;123.5
112;88.5
126;100
117;91
126;100
144;111
133;100
158;118
158;118
158;118
180;140
180;140
138;112
126;100
140;100
175;135
175;135
180;140
180;140
180;140
180;140
215;170
195;150
195;150
195;150
195;150
195;150
195;150
185;140
195;150
195;150
195;150
195;150
215;170
215;170
236;185.5
215;170
215;170
215;170
188;143
195;150
185;140
195;150
185;140
215;170
195;150
195;150
195;150
195;150
90;70
135;100
135;100
117;88.5
180;140
180;140
195;150
185;149.5
195;150
265;207
135;100
190;149
124;97
118;94
118;94
105;85
105;85
105;85
82;62
105;85
105;85
105;85
164;131
103;81.5
66;51
93;71.5
80;65
129;99
129;99
120;97
61;50.5
106;83
107;85
112;88.5
121;97.5
195;150
48;39
55;42.5
55;43.5
90;70
68;54.5
76;58
80;60.5
93;71.5
80;65
90;70
82;62
82;62
105;85
89;67.5
93;71.5
126;100
114;87
109;87
109;87
130;99
130;99
142;111
53;41.5
103;81.5
94;72
79;60.5
94;72
118;94
112;88.5
124;97
118;94
132;99.5
125;95
82;62
118;94
118;94
156;120.5
109;87
135;100
130;100
130;100
135;100
135;100
156;120.5
156;120.5
122;100
135;100
135;100
168;133
132;100
80;65
80;65
105;85
105;85
105;85
105;85
105;85
105;85
90;70
105;85
109;87
109;87
129;99.5
164;131
133;100
135;100
135;99.5
124;97
106;85.5
106;85.5
41;33
56;48
66;51
118;94
132;100
132;100
72;57
145;115
131;100
131;100
91;70.5
91;70.5
236;185.5
236;185.5
250;199.5
236;185.5
265;207
112;88.5
49;42.5
93;71.5
93;71.5
106;83
116;93
81;61.5
107;85
112;88.5
131;98
147;107
140;100
126;100
69;55.5
53;41.5
48;39
48;39
58;49
53;42
80;65
105;85
97;75
109;87
109;87
130;99
190;149
80;65
80;65
200;149.5
200;149.5
200;149.5
200;149.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
200;149.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
250;199.5
200;149.5
200;149.5
200;149.5
200;149.5
250;199.5
201;150.5
200;149.5
236;185.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
236;185.5
236;185.5
236;185.5
236;185.5
250;199.5
250;199.5
250;199.5
250;199.5
250;199.5
236;185.5
250;199.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
250;199.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
236;185.5
200;149.5
200;149.5
200;149.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
236;185.5
236;185.5
236;185.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
236;185.5
236;185.5
200;149.5
200;149.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
250;199.5
200;149.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
250;199.5
236;185.5
236;185.5
236;185.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
236;185.5
208;150
208;150
251;193
251;193
251;193
265;207
251;193
265;207
265;207
265;207
251;193
208;150
265;207
265;207
265;207
265;207
265;207
265;207
208;150
208;150
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
200;149.5
236;185.5
236;185.5
236;185.5
211;153
208;150
251;193
265;207
265;207
265;207
251;193
251;193
265;207
265;207
265;207
265;207
265;207
265;207
208;150
208;150
208;150
208;150
265;207
251;193
251;193
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
251;193
265;207
265;207
208;150
251;193
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
208;150
216;158
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
216;158
265;207
265;207
265;207
216;158
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
251;193
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
265;207
251;193
251;193
251;193
251;193
251;193
265;207
208;150
265;207
265;207
251;193
265;207
156;120.5
136;100.5
151;115.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
151;115.5
208;150
208;150
208;150
265;207
251;193
265;207
265;207
265;207
208;150
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
171;135.5
171;135.5
171;135.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
151;115.5
156;120.5
136;100.5
136;100.5
136;100.5
136;100.5
171;135.5
156;120.5
156;120.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
171;135.5
156;120.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
171;135.5
171;135.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
156;120.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
136;100.5
136;100.5
136;100.5
136;100.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
151;115.5
151;115.5
151;115.5
151;115.5
151;115.5
151;115.5
151;115.5
151;115.5
151;115.5
151;115.5
151;115.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
151;115.5
156;120.5
136;100.5
136;100.5
136;100.5
136;100.5
151;115.5
151;115.5
151;115.5
151;115.5
136;100.5
136;100.5
136;100.5
136;100.5
156;120.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
156;120.5
156;120.5
156;120.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
156;120.5
156;120.5
156;120.5
136;100.5
156;120.5
156;120.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
136;100.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
156;120.5
171;135.5
156;120.5
177;138.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
157;118.5
157;118.5
157;118.5
157;118.5
157;118.5
157;118.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
142;103.5
142;103.5
142;103.5
177;138.5
173;134.5
157;118.5
157;118.5
157;118.5
173;134.5
173;134.5
173;134.5
157;118.5
157;118.5
157;118.5
157;118.5
157;118.5
157;118.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
157;118.5
157;118.5
157;118.5
157;118.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
162;123.5
162;123.5
157;118.5
157;118.5
157;118.5
173;134.5
173;134.5
173;134.5
173;134.5
173;134.5
177;138.5
177;138.5
177;138.5
177;138.5
173;134.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
157;118.5
157;118.5
173;134.5
173;134.5
162;123.5
162;123.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
157;118.5
157;118.5
157;118.5
157;118.5
157;118.5
177;138.5
177;138.5
173;134.5
177;138.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
155;120
155;120
155;120
155;120
155;120
155;120
155;120
155;120
155;120
155;120
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
135;100
135;100
135;100
135;100
135;100
135;100
135;100
135;100
135;100
155;120
155;120
135;100
155;120
135;100
135;100
155;120
155;120
180;145
142;103.5
167;128.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
162;123.5
155;120
155;120
135;100
155;120
155;120
168;133
168;133
162;123.5
177;138.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
167;128.5
177;138.5
187;148.5
187;148.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
157;118.5
157;118.5
157;118.5
177;138.5
177;138.5
177;138.5
139;100.5
135;100
155;120
155;120
184;149
184;149
184;149
135;100
135;100
135;100
135;100
135;100
135;100
135;100
168;133
135;100
157;118.5
162;123.5
177;138.5
189;150.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
135;100
135;100
135;100
135;100
135;100
135;100
135;100
135;100
135;100
155;120
155;120
155;120
135;100
135;100
135;100
135;100
135;100
135;100
135;100
133;98
135;100
135;100
177;138.5
139;100.5
139;100.5
139;100.5
139;100.5
162;123.5
177;138.5
177;138.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
135;100
135;100
135;100
135;100
135;100
177;138.5
177;138.5
177;138.5
162;123.5
177;138.5
177;138.5
177;138.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
139;100.5
139;100.5
137;98.5
137;98.5
137;98.5
177;138.5
177;138.5
162;123.5
162;123.5
139;100.5
139;100.5
162;123.5
139;100.5
139;100.5
177;138.5
177;138.5
139;100.5
139;100.5
177;138.5
177;138.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
177;138.5
162;123.5
177;138.5
177;138.5
139;100.5
162;123.5
177;138.5
162;123.5
189;150.5
189;150.5
177;138.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
177;138.5
162;123.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
189;150.5
189;150.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
162;123.5
177;138.5
177;138.5
177;138.5
189;150.5
189;150.5
189;150.5
189;150.5
189;150.5
189;150.5
177;138.5
177;138.5
177;138.5
142;103.5
177;138.5
257;200
257;200
257;200
257;200
232;180
232;180
232;180
232;180
184;132
177;138.5
177;138.5
177;138.5
177;138.5
257;200
257;200
257;200
257;200
232;180
232;180
202;150
202;150
184;132
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
232;180
141;100
141;100
182;141
182;141
182;141
141;100
182;141
141;100
182;141
182;141
162;121
182;141
182;141
182;130
182;130
182;141
182;141
141;100
141;100
141;100
141;100
141;100
182;141
141;100
162;121
162;121
182;141
162;121
162;121
141;100
141;100
141;100
141;100
141;100
141;100
141;100
162;121
162;121
182;141
141;100
182;141
182;141
182;141
182;141
182;141
182;141
182;141
182;141
182;141
182;141
162;121
162;121
162;121
162;121
162;121
162;121
182;141
182;141
182;141
141;100
141;100
162;121
141;100
141;100
141;100
141;100
141;100
162;121
141;100
141;100
141;100
162;121
141;100
141;100
162;121
162;121
162;121
162;121
182;141
182;141
141;100
182;141
182;141
182;141
182;141
182;141
182;141
182;141
141;100
141;100
141;100
141;100
141;100
141;100
141;100
141;100
141;100
141;100
141;100
141;100
141;100
141;100
141;100
141;100
182;141
182;141
162;121
162;121
162;121
162;121
182;141
182;141
182;141
182;141
182;141
200;150
200;150
176;126
200;150
200;150
200;150
200;150
192;146
172;126
172;126
182;141
182;141
182;141
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
192;146
192;146
192;146
192;146
192;146
192;146
192;146
172;126
172;126
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
172;126
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
172;126
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
172;126
192;146
192;146
172;126
172;126
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
172;126
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
192;146
196;149.5
196;149.5
196;149.5
196;149.5
196;149.5
121;97.5
112;88.5
112;88.5
112;88.5
112;88.5
112;88.5
112;88.5
112;88.5
112;88.5
112;88.5
107;83.5
107;83.5
107;83.5
107;83.5
123;99.5
123;99.5
112;88.5
126;100
126;100
172;126
192;146
192;146
192;146
192;146
130;99
181;134.5
89;65.5
112;88.5
123;99.5
262;198.5
66;51
139;100.5
126;100
195;150
173;126.5
173;126.5
173;126.5
173;126.5
173;126.5
173;126.5
173;126.5
186;139.5
190;149
185;149.5
135;99.5
130;99
181;134.5
169;133.5
185;149.5
182;141
186;139.5
186;139.5
186;139.5
169;133.5
169;133.5
156;120.5
135;99.5
135;99.5
135;99.5
94;72
124;100
124;100
124;100
113;89
113;89
104;80
104;80
104;80
104;80
124;100
124;100
124;100
124;100
124;100
124;100
124;100
124;100
124;100
124;100
124;100
124;100
124;100
124;100
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
190;149
190;149
190;149
190;149
124;100
124;100
124;100
124;100
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
126;99.5
156;120.5
135;99.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
169;133.5
169;133.5
169;133.5
156;120.5
156;120.5
156;120.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
136;100.5
136;100.5
135;99.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
135;99.5
135;99.5
135;99.5
169;133.5
169;133.5
169;133.5
169;133.5
169;133.5
169;133.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
185;149.5
156;120.5
156;120.5
185;149.5
185;149.5
185;149.5
185;149.5
185;149.5
135;99.5
135;99.5
169;133.5
169;133.5
169;133.5
169;133.5
185;149.5
169;133.5
169;133.5
169;133.5
169;133.5
169;133.5
169;133.5
156;120.5
135;99.5
135;99.5
135;99.5
169;133.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
185;149.5
185;149.5
185;149.5
185;149.5
135;99.5
135;99.5
135;99.5
135;99.5
185;149.5
185;149.5
156;120.5
135;99.5
185;149.5
185;149.5
185;149.5
135;99.5
156;120.5
156;120.5
156;120.5
156;120.5
185;149.5
185;149.5
185;149.5
156;120.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
185;149.5
185;149.5
185;149.5
185;149.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
135;99.5
117;91
180;139
190;149
190;149
190;149
190;149
190;149
160;119
190;149
190;149
190;149
190;149
160;119
160;119
160;119
160;119
160;119
160;119
160;119
160;119
105;85
160;119
180;139
180;139
180;139
179;143.5
179;143.5
179;143.5
180;139
180;139
180;139
180;139
180;139
190;149
190;149
190;149
190;149
190;149
190;149
190;149
190;149
190;149
180;139
180;139
190;149
190;149
190;149
190;149
190;149
190;149
190;149
190;149
195;150
195;150
190;149
190;149
190;149
190;149
190;149
190;149
190;149
190;149
190;149
190;149
180;139
180;139
195;150
212;151
200;150
200;150
200;150
200;150
200;150
200;150
200;150
200;150
177;138.5
129;100
129;100
129;100
129;100
129;100
140;100
140;100
140;100
140;100
197;143.5
195;150
150;114
195;150
195;150
210;165
100;72
135;100
129;100
129;100
135;99.5
185;149.5
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
210;165
139;100.5
162;123.5
142;103.5
162;123.5
162;123.5
162;123.5
141;100
141;100
141;100
182;141
182;141
182;141
192;146
192;146
177;138.5
177;138.5
177;138.5
177;138.5
162;123.5
126;100
126;100
126;100
140;100
140;100
140;100
140;100
175;135
175;135
175;135
175;135
175;135
175;135
175;135
175;135
175;135
195;150
182;141
182;141
182;141
182;141
182;141
182;141
182;141
182;141
155;120
187;133.5
180;140
180;140
180;140
196;149.5
181;134.5
181;134.5
181;134.5
181;134.5
181;134.5
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
185;140
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
185;140
195;150
195;150
195;150
185;140
195;150
170;125
195;150
195;150
195;150
195;150
170;125
170;125
195;150
195;150
195;150
185;140
185;140
185;140
185;140
195;150
195;150
195;150
195;150
195;150
124;100
156;120.5
185;149.5
160;119
160;119
169;133.5
140;100
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
195;150
190;149
195;150
195;150
195;150
215;170
215;170
215;170
215;170
215;170
215;170
215;170
215;170
215;170
195;150
195;150
169;133.5
124;100
130;99
183;142
190;149
265;207
109;87
126;99.5
135;100
135;99.5
135;100
135;99.5
135;99.5
190;149
177;138.5
190;149
190;149
89;67.5
73;56.5
48;39
117;91
135;100
190;149
173;134.5
135;100
130;99
196;149.5
190;149
220;179
190;149
220;179
220;179
190;149
230;184
221;160.5
240;190
259;199
130;99
250;199.5
140;100
122;100
124;100
129;99.5
207;150
135;99.5
195;150
158;118
118;94
162;123.5
230;184
230;184
240;180
240;180
240;190
258;199.5
237;178.5
237;178.5
258;199.5
237;178.5
275;212
265;199.5
170;134
140;110
252;196
236;185.5
236;185.5
236;185.5
250;199.5
236;185.5
156;118
236;185.5
236;185.5
252;196
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
250;199.5
250;199.5
250;199.5
250;199.5
236;185.5
236;185.5
236;185.5
250;199.5
236;185.5
250;199.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
206;150
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
250;199.5
236;185.5
236;185.5
250;199.5
250;199.5
250;199.5
236;185.5
265;207
238;180
238;180
156;118
208;150
208;150
208;150
208;150
251;193
251;193
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
250;199.5
250;199.5
250;199.5
250;199.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
236;185.5
250;199.5
265;207
236;185.5
208;150
208;150
